householdId,size,incomeLevel,createdDate
HH055323,1,moderate,2024-06-26
HH055324,1,low,2022-09-19
HH055325,1,moderate,2023-02-07
HH055326,1,low,2023-09-26
HH055327,1,low,2024-01-10
HH055328,1,low,2022-06-13
HH055329,1,very_low,2024-10-01
HH055330,1,low,2024-02-08
HH055331,1,low,2023-12-17
HH055332,1,low,2024-08-09
HH055333,1,moderate,2023-04-01
HH055334,1,low,2024-02-14
HH055335,1,very_low,2022-01-01
HH055336,1,low,2024-04-06
HH055337,1,low,2024-06-13
HH055338,1,very_low,2023-08-19
HH055339,1,low,2022-10-08
HH055340,1,very_low,2022-06-05
HH055341,1,very_low,2022-07-12
HH055342,1,low,2023-04-06
HH055343,1,very_low,2023-01-02
HH055344,1,very_low,2023-01-08
HH055345,1,moderate,2022-06-24
HH055346,1,very_low,2023-07-03
HH055347,1,low,2023-02-08
HH055348,1,low,2022-12-18
HH055349,1,low,2022-12-06
HH055350,1,low,2024-02-08
HH055351,1,low,2022-03-18
HH055352,1,moderate,2023-11-30
HH055353,1,very_low,2024-12-12
HH055354,1,low,2022-06-21
HH055355,1,moderate,2022-09-15
HH055356,1,moderate,2022-08-17
HH055357,1,very_low,2023-10-20
HH055358,1,low,2022-01-07
HH055359,1,moderate,2022-07-21
HH055360,1,low,2023-06-09
HH055361,1,low,2023-03-31
HH055362,1,very_low,2023-11-11
HH055363,1,moderate,2023-07-12
HH055364,1,low,2023-03-07
HH055365,1,low,2022-08-11
HH055366,1,low,2022-03-05
HH055367,1,low,2022-09-01
HH055368,1,moderate,2023-06-22
HH055369,1,low,2024-06-03
HH055370,1,low,2024-09-23
HH055371,1,very_low,2023-08-08
HH055372,1,very_low,2024-03-29
HH055373,1,moderate,2022-06-09
HH055374,1,very_low,2022-12-09
HH055375,1,low,2022-04-27
HH055376,1,very_low,2024-03-15
HH055377,1,low,2023-10-19
HH055378,1,moderate,2024-11-18
HH055379,1,low,2023-12-17
HH055380,1,moderate,2023-01-22
HH055381,1,low,2022-11-10
HH055382,1,low,2024-02-07
HH055383,1,low,2023-11-19
HH055384,1,moderate,2023-06-16
HH055385,1,low,2024-07-01
HH055386,1,low,2023-04-09
HH055387,1,low,2022-04-09
HH055388,1,low,2024-09-27
HH055389,1,moderate,2022-05-02
HH055390,1,low,2023-01-18
HH055391,1,low,2022-01-22
HH055392,1,very_low,2024-06-16
HH055393,1,very_low,2023-05-31
HH055394,1,very_low,2022-11-29
HH055395,1,low,2022-06-16
HH055396,1,low,2024-09-24
HH055397,1,low,2024-09-24
HH055398,1,very_low,2022-08-30
HH055399,1,low,2023-09-23
HH055400,1,low,2023-05-19
HH055401,1,moderate,2024-03-14
HH055402,1,moderate,2024-05-04
HH055403,1,very_low,2024-02-23
HH055404,1,low,2023-02-18
HH055405,1,low,2022-11-22
HH055406,1,low,2023-09-07
HH055407,1,low,2024-10-02
HH055408,1,very_low,2022-11-24
HH055409,1,low,2022-05-27
HH055410,1,low,2023-06-15
HH055411,1,low,2024-11-22
HH055412,1,moderate,2023-04-23
HH055413,1,low,2023-04-04
HH055414,1,low,2023-02-22
HH055415,1,low,2022-01-25
HH055416,1,moderate,2023-06-07
HH055417,1,low,2023-04-16
HH055418,1,low,2023-03-16
HH055419,1,moderate,2022-10-25
HH055420,1,moderate,2022-12-08
HH055421,1,low,2022-02-20
HH055422,1,low,2023-06-01
HH055423,1,low,2024-03-11
HH055424,1,very_low,2024-01-18
HH055425,1,low,2023-08-03
HH055426,1,low,2022-01-09
HH055427,1,moderate,2024-03-22
HH055428,1,low,2023-01-02
HH055429,1,very_low,2023-03-13
HH055430,1,low,2023-07-03
HH055431,1,very_low,2022-12-11
HH055432,1,low,2023-06-14
HH055433,1,low,2023-02-16
HH055434,1,low,2022-09-26
HH055435,1,low,2022-01-30
HH055436,1,very_low,2024-10-23
HH055437,1,very_low,2024-08-18
HH055438,1,low,2023-11-24
HH055439,1,very_low,2022-09-11
HH055440,1,very_low,2023-09-02
HH055441,1,low,2024-01-09
HH055442,1,moderate,2022-03-16
HH055443,1,moderate,2022-12-30
HH055444,1,low,2024-01-04
HH055445,1,low,2024-12-15
HH055446,1,low,2022-11-09
HH055447,1,moderate,2022-03-02
HH055448,1,moderate,2022-10-08
HH055449,1,low,2022-06-14
HH055450,1,low,2024-01-20
HH055451,1,low,2023-07-26
HH055452,1,low,2022-08-18
HH055453,1,low,2022-09-02
HH055454,1,very_low,2023-09-27
HH055455,1,low,2024-11-08
HH055456,1,moderate,2024-05-26
HH055457,1,moderate,2023-12-23
HH055458,1,low,2024-09-21
HH055459,1,very_low,2022-01-10
HH055460,1,low,2024-04-28
HH055461,1,very_low,2022-10-02
HH055462,1,moderate,2022-07-04
HH055463,1,moderate,2022-01-04
HH055464,1,low,2023-04-25
HH055465,1,very_low,2022-06-15
HH055466,1,low,2024-09-27
HH055467,1,very_low,2024-04-06
HH055468,1,low,2024-09-28
HH055469,1,low,2023-08-21
HH055470,1,moderate,2023-09-19
HH055471,1,low,2023-04-03
HH055472,1,low,2022-02-04
HH055473,1,low,2024-12-29
HH055474,1,moderate,2022-08-20
HH055475,1,low,2024-11-01
HH055476,1,low,2022-06-01
HH055477,1,very_low,2024-03-15
HH055478,1,very_low,2022-02-19
HH055479,1,low,2023-06-14
HH055480,1,moderate,2022-03-05
HH055481,1,very_low,2023-02-14
HH055482,1,moderate,2024-03-15
HH055483,1,moderate,2024-09-11
HH055484,1,moderate,2024-10-03
HH055485,1,low,2023-10-16
HH055486,1,low,2022-11-10
HH055487,1,moderate,2022-07-04
HH055488,1,low,2024-09-20
HH055489,1,low,2024-02-16
HH055490,1,low,2023-03-06
HH055491,1,low,2022-08-19
HH055492,1,moderate,2022-11-21
HH055493,1,low,2024-05-18
HH055494,1,very_low,2024-11-02
HH055495,1,low,2023-11-08
HH055496,1,moderate,2023-10-13
HH055497,1,very_low,2022-11-29
HH055498,1,low,2022-12-09
HH055499,1,low,2022-04-02
HH055500,1,low,2023-11-02
HH055501,1,very_low,2023-04-14
HH055502,1,low,2024-09-17
HH055503,1,low,2023-02-16
HH055504,1,moderate,2022-09-23
HH055505,1,moderate,2022-07-27
HH055506,1,moderate,2023-11-08
HH055507,1,very_low,2024-04-17
HH055508,1,very_low,2024-03-31
HH055509,1,low,2022-10-09
HH055510,1,very_low,2022-11-14
HH055511,1,low,2022-04-29
HH055512,1,moderate,2022-05-14
HH055513,1,moderate,2022-11-16
HH055514,1,low,2024-03-28
HH055515,1,moderate,2023-04-19
HH055516,1,low,2022-11-13
HH055517,1,moderate,2022-10-06
HH055518,1,low,2024-09-18
HH055519,1,very_low,2023-10-28
HH055520,1,low,2023-12-06
HH055521,1,very_low,2023-03-29
HH055522,1,moderate,2022-03-18
HH055523,1,low,2024-03-28
HH055524,1,moderate,2022-03-03
HH055525,1,very_low,2022-04-25
HH055526,1,low,2022-03-31
HH055527,1,low,2024-10-31
HH055528,1,low,2022-03-01
HH055529,1,moderate,2023-09-08
HH055530,1,moderate,2024-09-01
HH055531,1,moderate,2023-03-28
HH055532,1,very_low,2023-01-17
HH055533,1,very_low,2024-05-18
HH055534,1,low,2022-06-08
HH055535,1,very_low,2022-01-15
HH055536,1,moderate,2022-10-01
HH055537,1,moderate,2023-06-07
HH055538,1,moderate,2024-11-21
HH055539,1,low,2022-03-25
HH055540,1,very_low,2023-09-04
HH055541,1,low,2022-09-16
HH055542,1,low,2023-11-03
HH055543,1,moderate,2024-08-23
HH055544,1,very_low,2024-07-08
HH055545,1,moderate,2022-02-27
HH055546,1,low,2024-01-05
HH055547,1,very_low,2022-06-26
HH055548,1,moderate,2022-01-01
HH055549,1,moderate,2024-08-23
HH055550,1,very_low,2023-02-23
HH055551,1,moderate,2024-09-17
HH055552,1,low,2022-08-28
HH055553,1,low,2022-10-03
HH055554,1,low,2022-11-28
HH055555,1,low,2023-04-30
HH055556,1,low,2024-08-27
HH055557,1,moderate,2024-02-19
HH055558,1,moderate,2024-11-16
HH055559,1,low,2022-05-06
HH055560,1,low,2022-04-28
HH055561,1,low,2022-06-19
HH055562,1,low,2023-05-01
HH055563,1,low,2022-06-24
HH055564,1,low,2022-10-29
HH055565,1,low,2023-02-06
HH055566,1,low,2022-01-13
HH055567,1,very_low,2022-10-30
HH055568,1,low,2022-07-20
HH055569,1,very_low,2023-08-02
HH055570,1,very_low,2022-11-16
HH055571,1,moderate,2023-12-25
HH055572,1,low,2023-04-13
HH055573,1,low,2022-09-07
HH055574,1,very_low,2023-09-29
HH055575,1,very_low,2023-06-29
HH055576,1,moderate,2023-12-14
HH055577,1,very_low,2022-04-09
HH055578,1,low,2023-06-01
HH055579,1,low,2024-11-24
HH055580,1,low,2024-09-17
HH055581,1,very_low,2022-03-13
HH055582,1,low,2023-09-26
HH055583,1,low,2024-09-16
HH055584,1,low,2023-04-01
HH055585,1,very_low,2024-09-18
HH055586,1,low,2024-09-08
HH055587,1,low,2022-07-15
HH055588,1,low,2024-12-28
HH055589,1,low,2024-10-12
HH055590,1,moderate,2023-06-01
HH055591,1,low,2023-10-16
HH055592,1,very_low,2024-08-03
HH055593,1,very_low,2024-03-23
HH055594,1,moderate,2024-03-03
HH055595,1,moderate,2024-08-03
HH055596,1,moderate,2022-01-14
HH055597,1,low,2024-08-08
HH055598,1,moderate,2024-07-25
HH055599,1,low,2023-01-31
HH055600,1,moderate,2024-05-14
HH055601,1,low,2024-02-20
HH055602,1,moderate,2024-06-10
HH055603,1,low,2023-11-27
HH055604,1,very_low,2023-11-27
HH055605,1,low,2024-02-23
HH055606,1,very_low,2022-11-15
HH055607,1,low,2022-09-15
HH055608,1,very_low,2023-02-23
HH055609,1,low,2022-07-22
HH055610,1,very_low,2024-01-23
HH055611,1,low,2023-03-25
HH055612,1,moderate,2022-06-20
HH055613,1,moderate,2022-01-27
HH055614,1,very_low,2023-05-05
HH055615,1,moderate,2023-06-25
HH055616,1,moderate,2022-11-06
HH055617,1,low,2024-07-05
HH055618,1,low,2024-02-08
HH055619,1,low,2024-06-18
HH055620,1,low,2023-06-28
HH055621,1,low,2024-01-13
HH055622,1,very_low,2022-05-31
HH055623,1,low,2024-01-25
HH055624,1,moderate,2023-02-13
HH055625,1,very_low,2024-09-03
HH055626,1,moderate,2024-01-02
HH055627,1,moderate,2023-12-14
HH055628,1,moderate,2023-09-15
HH055629,1,very_low,2024-12-07
HH055630,1,very_low,2022-09-17
HH055631,1,low,2023-03-21
HH055632,1,moderate,2022-01-27
HH055633,1,low,2024-02-25
HH055634,1,low,2023-07-16
HH055635,1,low,2022-01-20
HH055636,1,low,2023-03-09
HH055637,1,very_low,2022-10-24
HH055638,1,low,2023-12-18
HH055639,1,moderate,2023-03-29
HH055640,1,moderate,2023-06-06
HH055641,1,low,2022-12-12
HH055642,1,moderate,2022-12-10
HH055643,1,very_low,2022-02-17
HH055644,1,very_low,2023-07-24
HH055645,1,moderate,2023-12-05
HH055646,1,low,2024-02-07
HH055647,1,moderate,2023-06-02
HH055648,1,low,2023-01-05
HH055649,1,low,2022-01-16
HH055650,1,very_low,2022-09-06
HH055651,1,low,2023-05-07
HH055652,1,moderate,2024-06-19
HH055653,1,low,2024-11-11
HH055654,1,moderate,2022-08-16
HH055655,1,very_low,2022-10-18
HH055656,1,moderate,2023-08-18
HH055657,1,low,2024-12-06
HH055658,1,low,2024-01-13
HH055659,1,very_low,2023-10-03
HH055660,1,low,2024-02-29
HH055661,1,low,2023-06-06
HH055662,1,very_low,2022-05-28
HH055663,1,very_low,2024-05-04
HH055664,1,low,2024-11-30
HH055665,1,very_low,2022-10-29
HH055666,1,low,2023-12-01
HH055667,1,moderate,2024-06-02
HH055668,1,very_low,2024-05-29
HH055669,1,very_low,2023-09-09
HH055670,1,very_low,2024-05-03
HH055671,1,moderate,2022-11-30
HH055672,1,low,2022-05-15
HH055673,1,low,2022-11-27
HH055674,1,low,2023-03-27
HH055675,1,low,2022-02-03
HH055676,1,low,2022-01-24
HH055677,1,moderate,2022-10-04
HH055678,1,moderate,2024-08-10
HH055679,1,very_low,2023-02-15
HH055680,1,very_low,2022-09-24
HH055681,1,low,2022-02-04
HH055682,1,low,2024-06-20
HH055683,1,very_low,2023-07-10
HH055684,1,very_low,2024-10-31
HH055685,1,low,2023-07-07
HH055686,1,low,2023-06-11
HH055687,1,low,2022-07-08
HH055688,1,very_low,2023-08-08
HH055689,1,moderate,2022-11-20
HH055690,1,low,2023-03-29
HH055691,1,low,2023-07-06
HH055692,1,low,2022-04-10
HH055693,1,low,2024-11-25
HH055694,1,moderate,2024-05-25
HH055695,1,low,2023-07-09
HH055696,1,very_low,2022-09-29
HH055697,1,very_low,2023-12-12
HH055698,1,very_low,2023-03-20
HH055699,1,very_low,2023-04-05
HH055700,1,very_low,2023-09-29
HH055701,1,low,2022-09-20
HH055702,1,low,2022-07-27
HH055703,1,low,2024-08-21
HH055704,1,moderate,2024-09-18
HH055705,1,low,2022-12-28
HH055706,1,low,2023-10-09
HH055707,1,moderate,2022-10-09
HH055708,1,low,2024-11-17
HH055709,1,very_low,2022-02-10
HH055710,1,low,2023-02-20
HH055711,1,moderate,2024-07-12
HH055712,1,moderate,2022-03-06
HH055713,1,low,2023-09-16
HH055714,1,low,2023-05-14
HH055715,1,very_low,2023-03-24
HH055716,1,very_low,2023-07-16
HH055717,1,low,2024-05-23
HH055718,1,low,2022-06-27
HH055719,1,moderate,2023-05-22
HH055720,1,very_low,2022-06-18
HH055721,1,very_low,2022-04-12
HH055722,1,low,2023-12-20
HH055723,1,very_low,2024-05-08
HH055724,1,very_low,2022-11-30
HH055725,1,moderate,2022-10-16
HH055726,1,low,2022-02-16
HH055727,1,moderate,2022-01-28
HH055728,1,low,2024-03-04
HH055729,1,low,2024-12-16
HH055730,1,very_low,2022-05-30
HH055731,1,very_low,2023-05-13
HH055732,1,very_low,2023-01-18
HH055733,1,moderate,2024-07-29
HH055734,1,very_low,2022-10-27
HH055735,1,very_low,2022-08-25
HH055736,1,very_low,2024-09-22
HH055737,1,very_low,2024-11-03
HH055738,1,low,2022-07-09
HH055739,1,low,2024-03-20
HH055740,1,moderate,2024-11-25
HH055741,1,moderate,2022-08-24
HH055742,1,very_low,2022-05-01
HH055743,1,low,2024-04-26
HH055744,1,low,2024-06-02
HH055745,1,very_low,2023-04-02
HH055746,1,low,2023-10-16
HH055747,1,low,2023-10-24
HH055748,1,moderate,2023-11-27
HH055749,1,moderate,2023-01-05
HH055750,1,low,2022-04-14
HH055751,1,low,2022-09-24
HH055752,1,low,2022-02-05
HH055753,1,low,2023-11-22
HH055754,1,moderate,2024-05-14
HH055755,1,very_low,2023-09-11
HH055756,1,very_low,2024-11-11
HH055757,1,low,2022-10-11
HH055758,1,very_low,2024-05-05
HH055759,1,low,2024-12-07
HH055760,1,very_low,2022-12-18
HH055761,1,low,2022-01-03
HH055762,1,low,2022-08-20
HH055763,1,low,2023-09-04
HH055764,1,low,2023-06-19
HH055765,1,moderate,2023-08-05
HH055766,1,low,2023-11-16
HH055767,1,low,2022-08-07
HH055768,1,low,2022-05-26
HH055769,1,low,2023-05-12
HH055770,1,moderate,2022-12-17
HH055771,1,low,2022-08-04
HH055772,1,moderate,2022-02-14
HH055773,1,moderate,2023-10-03
HH055774,1,low,2022-03-05
HH055775,1,low,2023-04-02
HH055776,1,low,2022-02-07
HH055777,1,very_low,2024-09-03
HH055778,1,moderate,2024-10-23
HH055779,1,very_low,2022-10-20
HH055780,1,very_low,2024-11-15
HH055781,1,low,2023-01-11
HH055782,1,low,2022-04-20
HH055783,1,low,2024-09-18
HH055784,1,low,2023-11-29
HH055785,1,moderate,2024-06-21
HH055786,1,very_low,2024-03-24
HH055787,1,low,2022-02-25
HH055788,1,low,2024-02-29
HH055789,1,moderate,2023-06-25
HH055790,1,low,2023-10-20
HH055791,1,moderate,2024-08-07
HH055792,1,very_low,2023-05-30
HH055793,1,moderate,2022-02-07
HH055794,1,low,2023-07-09
HH055795,1,moderate,2022-06-18
HH055796,1,moderate,2022-10-08
HH055797,1,low,2023-11-27
HH055798,1,low,2022-05-16
HH055799,1,moderate,2022-09-04
HH055800,1,low,2024-06-12
HH055801,1,low,2023-02-26
HH055802,1,low,2022-03-31
HH055803,1,moderate,2024-11-05
HH055804,1,very_low,2023-11-26
HH055805,1,very_low,2024-07-21
HH055806,1,low,2024-01-12
HH055807,1,low,2023-06-14
HH055808,1,very_low,2023-11-19
HH055809,1,low,2024-10-12
HH055810,1,low,2023-09-01
HH055811,1,moderate,2023-12-11
HH055812,1,low,2024-09-29
HH055813,1,moderate,2023-02-01
HH055814,1,very_low,2023-04-24
HH055815,1,low,2024-09-08
HH055816,1,moderate,2023-01-12
HH055817,1,low,2022-11-02
HH055818,1,moderate,2024-02-02
HH055819,1,moderate,2022-11-21
HH055820,1,moderate,2024-12-16
HH055821,1,very_low,2024-06-27
HH055822,1,moderate,2024-02-24
HH055823,1,low,2022-10-01
HH055824,1,very_low,2024-02-17
HH055825,1,very_low,2024-07-27
HH055826,1,low,2023-08-16
HH055827,1,moderate,2023-01-11
HH055828,1,low,2022-11-25
HH055829,1,very_low,2024-03-15
HH055830,1,very_low,2022-08-07
HH055831,1,low,2024-01-12
HH055832,1,moderate,2023-01-10
HH055833,1,low,2024-04-26
HH055834,1,low,2024-02-14
HH055835,1,very_low,2022-05-08
HH055836,1,low,2024-07-04
HH055837,1,moderate,2023-11-07
HH055838,1,moderate,2022-12-04
HH055839,1,very_low,2022-01-05
HH055840,1,moderate,2022-12-06
HH055841,1,moderate,2023-04-13
HH055842,1,low,2022-10-03
HH055843,1,moderate,2024-07-04
HH055844,1,very_low,2023-08-27
HH055845,1,low,2022-10-09
HH055846,1,moderate,2023-03-11
HH055847,1,very_low,2023-04-22
HH055848,1,very_low,2024-05-03
HH055849,1,low,2023-05-24
HH055850,1,very_low,2024-07-13
HH055851,1,low,2024-07-31
HH055852,1,very_low,2023-11-18
HH055853,1,very_low,2023-03-07
HH055854,1,low,2023-09-19
HH055855,1,very_low,2024-07-16
HH055856,1,moderate,2022-03-06
HH055857,1,moderate,2024-01-01
HH055858,1,low,2023-06-10
HH055859,1,very_low,2023-01-21
HH055860,1,low,2024-02-09
HH055861,1,low,2024-09-15
HH055862,1,low,2022-09-03
HH055863,1,very_low,2022-05-30
HH055864,1,very_low,2023-05-27
HH055865,1,low,2024-11-18
HH055866,1,low,2024-03-31
HH055867,1,very_low,2024-09-30
HH055868,1,very_low,2022-11-15
HH055869,1,low,2023-06-24
HH055870,1,moderate,2022-07-02
HH055871,1,very_low,2024-01-17
HH055872,1,low,2022-07-26
HH055873,1,very_low,2023-07-22
HH055874,1,low,2024-01-14
HH055875,1,low,2023-05-28
HH055876,1,low,2023-06-06
HH055877,1,very_low,2022-06-11
HH055878,1,moderate,2023-08-03
HH055879,1,low,2024-04-07
HH055880,1,low,2022-03-27
HH055881,1,very_low,2023-07-14
HH055882,1,moderate,2024-09-11
HH055883,1,moderate,2024-07-11
HH055884,1,low,2024-08-13
HH055885,1,low,2024-02-01
HH055886,1,moderate,2024-04-30
HH055887,1,low,2022-10-28
HH055888,1,low,2024-08-02
HH055889,1,low,2022-01-22
HH055890,1,moderate,2024-10-19
HH055891,1,low,2024-03-19
HH055892,1,moderate,2023-11-13
HH055893,1,moderate,2024-04-30
HH055894,1,low,2023-07-20
HH055895,1,low,2022-07-19
HH055896,1,low,2022-10-02
HH055897,1,very_low,2024-08-18
HH055898,1,moderate,2022-01-01
HH055899,1,low,2023-10-02
HH055900,1,moderate,2022-03-08
HH055901,1,low,2023-05-18
HH055902,1,low,2022-12-14
HH055903,1,low,2022-03-28
HH055904,1,moderate,2024-02-21
HH055905,1,low,2023-11-19
HH055906,1,low,2022-09-27
HH055907,1,low,2022-03-27
HH055908,1,low,2024-05-31
HH055909,1,moderate,2024-11-22
HH055910,1,very_low,2022-12-26
HH055911,1,moderate,2024-08-11
HH055912,1,low,2023-02-05
HH055913,1,low,2022-10-22
HH055914,1,low,2024-01-13
HH055915,1,low,2022-10-15
HH055916,1,low,2024-04-30
HH055917,1,low,2024-08-31
HH055918,1,very_low,2022-10-12
HH055919,1,low,2023-09-21
HH055920,1,very_low,2024-03-04
HH055921,1,very_low,2024-02-14
HH055922,1,moderate,2023-09-11
HH055923,1,low,2024-01-26
HH055924,1,moderate,2024-01-08
HH055925,1,moderate,2024-12-09
HH055926,1,moderate,2024-02-08
HH055927,1,moderate,2023-07-21
HH055928,1,low,2023-11-14
HH055929,1,moderate,2022-01-19
HH055930,1,low,2022-12-18
HH055931,1,low,2024-06-04
HH055932,1,very_low,2022-02-18
HH055933,1,moderate,2023-04-03
HH055934,1,moderate,2023-11-17
HH055935,1,low,2023-01-14
HH055936,1,low,2024-04-10
HH055937,1,low,2024-01-17
HH055938,1,low,2024-06-04
HH055939,1,very_low,2022-07-07
HH055940,1,low,2024-03-14
HH055941,1,low,2023-06-25
HH055942,1,moderate,2022-12-13
HH055943,1,low,2023-10-10
HH055944,1,very_low,2024-01-12
HH055945,1,low,2023-08-19
HH055946,1,low,2024-10-21
HH055947,1,moderate,2022-11-04
HH055948,1,low,2024-05-31
HH055949,1,moderate,2024-12-18
HH055950,1,very_low,2023-10-07
HH055951,1,low,2022-01-17
HH055952,1,moderate,2024-06-13
HH055953,1,moderate,2024-09-21
HH055954,1,low,2023-03-23
HH055955,1,moderate,2023-05-13
HH055956,1,low,2022-12-25
HH055957,1,low,2022-06-09
HH055958,1,low,2024-08-08
HH055959,1,low,2022-12-29
HH055960,1,very_low,2022-10-09
HH055961,1,low,2024-03-16
HH055962,1,low,2023-11-06
HH055963,1,moderate,2022-09-14
HH055964,1,moderate,2024-11-05
HH055965,1,very_low,2024-01-20
HH055966,1,low,2022-06-16
HH055967,1,very_low,2024-06-17
HH055968,1,moderate,2022-05-12
HH055969,1,low,2023-06-07
HH055970,1,very_low,2022-01-10
HH055971,1,moderate,2024-01-02
HH055972,1,low,2023-01-15
HH055973,1,moderate,2023-01-17
HH055974,1,moderate,2022-08-05
HH055975,1,very_low,2024-02-21
HH055976,1,moderate,2024-01-11
HH055977,1,very_low,2023-05-10
HH055978,1,moderate,2022-06-04
HH055979,1,low,2024-01-22
HH055980,1,very_low,2022-11-27
HH055981,1,low,2024-07-21
HH055982,1,very_low,2022-08-11
HH055983,1,low,2023-05-05
HH055984,1,low,2022-01-19
HH055985,1,low,2023-04-11
HH055986,1,low,2023-12-05
HH055987,1,low,2024-04-13
HH055988,1,low,2023-12-04
HH055989,1,low,2022-11-21
HH055990,1,moderate,2022-08-29
HH055991,1,moderate,2022-10-10
HH055992,1,very_low,2022-12-12
HH055993,1,low,2023-04-22
HH055994,1,low,2022-08-17
HH055995,1,low,2023-01-13
HH055996,1,low,2024-01-29
HH055997,1,low,2023-05-23
HH055998,1,low,2023-07-25
HH055999,1,low,2023-08-18
HH056000,1,low,2022-05-14
HH056001,1,low,2024-11-23
HH056002,1,very_low,2024-05-28
HH056003,1,very_low,2023-03-28
HH056004,1,very_low,2022-12-31
HH056005,1,low,2024-01-17
HH056006,1,low,2024-07-15
HH056007,1,moderate,2023-06-13
HH056008,1,moderate,2022-11-18
HH056009,1,low,2023-09-20
HH056010,1,low,2024-06-18
HH056011,1,moderate,2024-11-10
HH056012,1,low,2023-03-23
HH056013,1,low,2024-06-20
HH056014,1,low,2023-05-01
HH056015,1,very_low,2024-01-04
HH056016,1,very_low,2023-02-07
HH056017,1,low,2023-12-09
HH056018,1,moderate,2024-11-14
HH056019,1,moderate,2023-08-24
HH056020,1,moderate,2023-07-16
HH056021,1,moderate,2024-10-23
HH056022,1,moderate,2022-08-10
HH056023,1,very_low,2023-11-10
HH056024,1,moderate,2023-05-10
HH056025,1,very_low,2023-02-28
HH056026,1,very_low,2024-04-26
